"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"26190","JE331743","08/09/2021 03:29:00 PM","042XX W MADISON ST","0110","HOMICIDE","FIRST DEGREE MURDER","RETAIL STORE","true","false","1115","011","28","26","01A","1148029","1899673","2021","09/01/2022 03:42:17 PM","41.880650875","-87.73191358","(41.880650875, -87.73191358)"
"26370","HX171517","08/08/2021 01:14:00 PM","092XX S STONY ISLAND AVE","0110","HOMICIDE","FIRST DEGREE MURDER","BARBER SHOP/BEAUTY SALON","true","false","0413","004","8","48","01A","1188530","1843848","2021","09/19/2022 03:41:05 PM","41.72658819","-87.584983919","(41.72658819, -87.584983919)"
"26188","JE330412","08/08/2021 12:50:00 PM","054XX W AUGUSTA BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1524","015","37","25","01A","1139929","1906134","2021","09/19/2022 03:41:05 PM","41.898532573","-87.76149836","(41.898532573, -87.76149836)"
"26186","JE329995","08/08/2021 08:51:00 AM","083XX S HALSTED ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0613","006","21","71","01A","1172426","1849529","2021","09/01/2022 03:42:17 PM","41.742546673","-87.643807518","(41.742546673, -87.643807518)"
"26187","JE330055","08/08/2021 02:29:00 AM","018XX W 87TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","2221","022","21","71","01A","1165781","1846989","2021","09/19/2022 03:41:05 PM","41.735720069","-87.668226842","(41.735720069, -87.668226842)"
"26184","JE330041","08/08/2021 02:28:00 AM","022XX S MICHIGAN AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0131","001","3","33","01A","1177560","1889542","2021","09/01/2022 03:42:17 PM","41.85223172","-87.623786438","(41.85223172, -87.623786438)"
"26183","JE330007","08/08/2021 01:40:00 AM","030XX W 38TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","0911","009","12","58","01A","1156628","1879267","2021","09/01/2022 03:42:17 PM","41.824484839","-87.700890508","(41.824484839, -87.700890508)"
"26185","JE329873","08/07/2021 09:30:00 PM","063XX S BELL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0825","008","16","66","01A","1162491","1862658","2021","09/19/2022 03:41:05 PM","41.77878723","-87.67984416","(41.77878723, -87.67984416)"
"26182","JE329857","08/07/2021 09:20:00 PM","048XX W ARMITAGE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","2533","025","36","19","01A","1143905","1912864","2021","09/19/2022 03:41:05 PM","41.916926773","-87.746725531","(41.916926773, -87.746725531)"
"26181","JE329190","08/07/2021 09:09:00 AM","008XX N RICHMOND ST","0110","HOMICIDE","FIRST DEGREE MURDER","GANGWAY","false","false","1211","012","26","24","01A","1156565","1905685","2021","05/04/2023 03:40:17 PM","41.896979944","-87.700407145","(41.896979944, -87.700407145)"
"26179","JE328837","08/06/2021 10:17:00 PM","017XX E 67TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","HALLWAY","false","false","0332","003","5","43","01A","1189162","1860906","2021","09/19/2022 03:41:05 PM","41.773381812","-87.582123326","(41.773381812, -87.582123326)"
"26180","JE328831","08/06/2021 09:27:00 PM","034XX W DIVISION ST","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","true","false","1422","014","26","23","01A","1153234","1907775","2021","09/19/2022 03:41:05 PM","41.902781883","-87.71258592","(41.902781883, -87.71258592)"
"26178","JE328526","08/06/2021 05:20:00 PM","069XX S VERNON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0322","003","6","69","01A","1180446","1859120","2021","09/01/2022 03:42:17 PM","41.768685321","-87.614128561","(41.768685321, -87.614128561)"
"26177","JE328265","08/06/2021 03:04:00 PM","002XX N KARLOV AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1114","011","28","26","01A","1149027","1900910","2021","09/19/2022 03:41:05 PM","41.884026091","-87.728216951","(41.884026091, -87.728216951)"
"26176","JE327825","08/06/2021 02:30:00 AM","054XX S ASHLAND AVE","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","0932","009","16","61","01A","1166597","1868709","2021","09/19/2022 03:41:05 PM","41.795305308","-87.664618677","(41.795305308, -87.664618677)"
"26175","JE327130","08/05/2021 02:31:00 PM","071XX S BENNETT AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0333","003","5","43","01A","1189945","1857919","2021","09/01/2022 03:42:17 PM","41.765166438","-87.579349066","(41.765166438, -87.579349066)"
"26174","JE326540","08/05/2021 04:42:00 AM","016XX W 79TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0611","006","17","71","01A","1166568","1852320","2021","09/19/2022 03:41:05 PM","41.750332378","-87.665191919","(41.750332378, -87.665191919)"
"26172","JE326252","08/04/2021 07:00:00 PM","078XX S CONSTANCE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","HALLWAY","true","false","0414","004","8","43","01A","1189899","1853268","2021","09/01/2022 03:42:17 PM","41.7524048","-87.579667016","(41.7524048, -87.579667016)"
"26171","JE326046","08/04/2021 04:21:00 PM","001XX E 118TH PL","0110","HOMICIDE","FIRST DEGREE MURDER","HOUSE","false","false","0532","005","9","53","01A","1179286","1826423","2021","09/19/2022 03:41:05 PM","41.678987141","-87.619374506","(41.678987141, -87.619374506)"
"26430","JE325241","08/03/2021 11:40:00 PM","045XX W ARMITAGE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","true","false","2533","025","36","20","01A","1145619","1912901","2021","09/19/2022 03:41:05 PM","41.916995961","-87.7404273","(41.916995961, -87.7404273)"
"26170","JE325152","08/03/2021 10:51:00 PM","028XX W POLK ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1135","011","28","27","01A","1157552","1896244","2021","09/01/2022 03:42:17 PM","41.871052912","-87.697039137","(41.871052912, -87.697039137)"
"26169","JE324693","08/03/2021 03:50:00 PM","019XX W 76TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0611","006","17","71","01A","1164524","1854262","2021","09/01/2022 03:42:17 PM","41.755704818","-87.672627441","(41.755704818, -87.672627441)"
"26168","JE324449","08/03/2021 12:21:00 PM","033XX W WARREN BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","VACANT LOT","false","false","1123","011","28","27","01A","1154108","1900147","2021","09/01/2022 03:42:17 PM","41.881832512","-87.709579232","(41.881832512, -87.709579232)"
"26167","JE322895","08/02/2021 04:18:00 AM","131XX S EBERHART AVE","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","0533","005","9","54","01A","1181748","1818321","2021","09/01/2022 03:42:17 PM","41.656697711","-87.610611375","(41.656697711, -87.610611375)"
"26166","JE322863","08/02/2021 02:35:00 AM","014XX W DIVISION ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1433","014","2","24","01A","1166398","1908092","2021","09/19/2022 03:41:05 PM","41.903380184","-87.664223145","(41.903380184, -87.664223145)"
"26249","JE322255","08/02/2021 01:04:00 AM","056XX S ST LOUIS AVE","0110","HOMICIDE","FIRST DEGREE MURDER","PARK PROPERTY","true","false","0822","008","14","63","01A","1154009","1866904","2021","09/01/2022 03:42:17 PM","41.79061156","-87.710827405","(41.79061156, -87.710827405)"
"26165","JE322721","08/01/2021 11:22:00 PM","121XX S LA SALLE ST","0110","HOMICIDE","FIRST DEGREE MURDER","PORCH","true","false","0523","005","9","53","01A","1177460","1824344","2021","09/01/2022 03:42:17 PM","41.673323372","-87.626120823","(41.673323372, -87.626120823)"
"26164","JE321736","08/01/2021 03:32:00 AM","028XX W JACKSON BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1124","011","27","27","01A","1157682","1898569","2021","09/19/2022 03:41:05 PM","41.877430296","-87.696498527","(41.877430296, -87.696498527)"
"26163","JE321632","08/01/2021 01:01:00 AM","072XX S BENNETT AVE","0110","HOMICIDE","FIRST DEGREE MURDER","YARD","false","false","0324","003","7","43","01A","1189959","1857398","2021","09/01/2022 03:42:17 PM","41.763736434","-87.579314492","(41.763736434, -87.579314492)"
"26162","JE321530","07/31/2021 10:30:00 PM","116XX S SANGAMON ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0524","005","34","53","01A","1172086","1827455","2021","09/19/2022 03:41:05 PM","41.681979819","-87.645699186","(41.681979819, -87.645699186)"
"26160","JE320791","07/31/2021 10:30:00 AM","007XX N RIDGEWAY AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1112","011","27","23","01A","1151252","1904776","2021","09/19/2022 03:41:05 PM","41.894591453","-87.719944973","(41.894591453, -87.719944973)"
"26161","JE317962","07/31/2021 09:56:00 AM","016XX W WASECA PL","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","2234","022","34","75","01A","1167283","1829830","2021","09/19/2022 03:41:05 PM","41.688601076","-87.663213315","(41.688601076, -87.663213315)"
"26158","JE320635","07/31/2021 05:10:00 AM","026XX W 23RD PL","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","1034","010","24","30","01A","1159126","1888300","2021","09/19/2022 03:41:05 PM","41.849221597","-87.691478437","(41.849221597, -87.691478437)"
"26159","JE320542","07/31/2021 03:15:00 AM","016XX E HAYES DR","0110","HOMICIDE","FIRST DEGREE MURDER","PARK PROPERTY","false","false","0331","003","5","42","01A","1188487","1863538","2021","09/19/2022 03:41:05 PM","41.780620384","-87.584513667","(41.780620384, -87.584513667)"
"26157","JE320488","07/31/2021 12:00:00 AM","021XX S KILDARE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1012","010","24","29","01A","1148055","1889281","2021","09/01/2022 03:42:17 PM","41.85213347","-87.732085364","(41.85213347, -87.732085364)"
"26154","JE318920","07/29/2021 06:23:00 PM","061XX S CARPENTER ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0712","007","16","68","01A","1170366","1864093","2021","09/19/2022 03:41:05 PM","41.78255719","-87.650932045","(41.78255719, -87.650932045)"
"26153","JE318487","07/29/2021 01:19:00 PM","065XX S PEORIA ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0723","007","6","68","01A","1171430","1861533","2021","09/19/2022 03:41:05 PM","41.775509013","-87.647106017","(41.775509013, -87.647106017)"
"26155","JE317333","07/28/2021 04:55:00 PM","039XX W 16TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","BARBER SHOP/BEAUTY SALON","false","false","1014","010","24","29","01A","1150193","1891753","2021","09/19/2022 03:41:05 PM","41.858875593","-87.72417387","(41.858875593, -87.72417387)"
"26152","JE317333","07/28/2021 02:42:00 PM","039XX W 16TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","BARBER SHOP/BEAUTY SALON","false","false","1014","010","24","29","01A","1150193","1891753","2021","09/19/2022 03:41:05 PM","41.858875593","-87.72417387","(41.858875593, -87.72417387)"
"26151","JE314186","07/28/2021 12:35:00 PM","003XX W 47TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0935","009","3","37","01A","1174918","1873795","2021","09/19/2022 03:41:05 PM","41.809080118","-87.63395376","(41.809080118, -87.63395376)"
"26150","JE315468","07/28/2021 07:25:00 AM","005XX W MADISON ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0121","001","42","28","01A","1172573","1900294","2021","09/01/2022 03:42:17 PM","41.881847601","-87.641772074","(41.881847601, -87.641772074)"
"26149","JE316595","07/27/2021 09:55:00 PM","014XX S LAWNDALE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1011","010","24","29","01A","1151944","1892758","2021","09/19/2022 03:41:05 PM","41.86159916","-87.717720036","(41.86159916, -87.717720036)"
"26148","JE316252","07/27/2021 04:36:00 PM","084XX S ESCANABA AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0423","004","10","46","01A","1196954","1849485","2021","09/01/2022 03:42:17 PM","41.741851468","-87.553939556","(41.741851468, -87.553939556)"
"26146","JE315087","07/26/2021 05:02:00 PM","053XX S CICERO AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0814","008","23","56","01A","1145263","1868923","2021","09/19/2022 03:41:05 PM","41.796321325","-87.742846433","(41.796321325, -87.742846433)"
"26147","JE175526","07/26/2021 12:57:00 PM","038XX S MICHIGAN AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0213","002","3","35","01A","1177828","1879596","2021","09/19/2022 03:41:05 PM","41.824933076","-87.623104662","(41.824933076, -87.623104662)"
"26145","JE314533","07/26/2021 10:59:00 AM","048XX S MARSHFIELD AVE","0110","HOMICIDE","FIRST DEGREE MURDER","GARAGE","false","false","0931","009","20","61","01A","1166159","1872548","2021","09/19/2022 03:41:05 PM","41.805849314","-87.666115558","(41.805849314, -87.666115558)"
"26144","JE313919","07/25/2021 06:36:00 PM","097XX S AVENUE L","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0432","004","10","52","01A","1201792","1841183","2021","09/01/2022 03:42:17 PM","41.718948578","-87.536495302","(41.718948578, -87.536495302)"
"26143","JE313905","07/25/2021 06:22:00 PM","008XX N HOMAN AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1121","011","27","23","01A","1153560","1905318","2021","09/19/2022 03:41:05 PM","41.896033163","-87.711453877","(41.896033163, -87.711453877)"
"26142","JE313408","07/25/2021 09:58:00 AM","032XX W MAYPOLE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","VESTIBULE","false","false","1123","011","28","27","01A","1154734","1900799","2021","09/01/2022 03:42:17 PM","41.883609157","-87.707263095","(41.883609157, -87.707263095)"
"26136","JE312931","07/24/2021 08:34:00 PM","005XX E 79TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0624","006","6","44","01A","1181144","1852743","2021","09/01/2022 03:42:17 PM","41.751170117","-87.611766132","(41.751170117, -87.611766132)"
"26134","JE312643","07/24/2021 04:36:00 PM","058XX S WESTERN AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0824","008","16","63","01A","1161372","1865828","2021","09/01/2022 03:42:17 PM","41.787509402","-87.68385874","(41.787509402, -87.68385874)"
"26139","JE312518","07/24/2021 02:04:00 PM","050XX W AUGUSTA BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1531","015","37","25","01A","1142365","1906181","2021","09/19/2022 03:41:05 PM","41.898616643","-87.752549797","(41.898616643, -87.752549797)"
"26135","JE312144","07/24/2021 05:33:00 AM","000XX E 79TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","GAS STATION DRIVE/PROP.","true","false","0623","006","6","44","01A","1177763","1852641","2021","09/01/2022 03:42:17 PM","41.750967358","-87.624158809","(41.750967358, -87.624158809)"
"26138","JE311991","07/24/2021 03:56:00 AM","040XX W WASHINGTON BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1115","011","28","26","01A","1149462","1900185","2021","09/01/2022 03:42:17 PM","41.882028183","-87.726638393","(41.882028183, -87.726638393)"
"26140","JE312030","07/24/2021 01:55:00 AM","017XX N MOODY AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","2513","025","29","25","01A","1135144","1910982","2021","09/19/2022 03:41:05 PM","41.911922266","-87.778958581","(41.911922266, -87.778958581)"
"26133","JE312031","07/24/2021 01:35:00 AM","068XX S PEORIA ST","0110","HOMICIDE","FIRST DEGREE MURDER","PORCH","true","false","0723","007","6","68","01A","1171488","1859471","2021","09/19/2022 03:41:05 PM","41.769849367","-87.646953724","(41.769849367, -87.646953724)"
"26131","JE311770","07/23/2021 08:18:00 PM","040XX W MONROE ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1115","011","28","26","01A","1149512","1899355","2021","09/19/2022 03:41:05 PM","41.8797496","-87.726476343","(41.8797496, -87.726476343)"
"26132","JE311788","07/23/2021 07:57:00 PM","070XX S MERRILL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","YARD","false","false","0331","003","5","43","01A","1191764","1858596","2021","09/19/2022 03:41:05 PM","41.766980232","-87.572660059","(41.766980232, -87.572660059)"
"26141","JE308184","07/23/2021 07:24:00 PM","045XX N SHERIDAN RD","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1914","019","46","3","01A","1168791","1930527","2021","09/19/2022 03:41:05 PM","41.964891329","-87.65478095","(41.964891329, -87.65478095)"
"26137","JE309374","07/23/2021 05:50:00 PM","033XX W DOUGLAS BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","true","false","1021","010","24","29","01A","1154148","1893254","2021","09/01/2022 03:42:17 PM","41.862916587","-87.709616271","(41.862916587, -87.709616271)"
"26130","JE310120","07/22/2021 01:00:00 PM","063XX S COTTAGE GROVE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","RETAIL STORE","true","false","0312","003","20","42","01A","1182650","1863246","2021","09/19/2022 03:41:05 PM","41.7799566","-87.605921959","(41.7799566, -87.605921959)"
"26128","JE309562","07/21/2021 09:22:00 PM","000XX N WESTERN AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1223","012","27","28","01A","1160408","1900166","2021","09/19/2022 03:41:05 PM","41.881756669","-87.686445186","(41.881756669, -87.686445186)"
"26127","JE309562","07/21/2021 09:21:00 PM","000XX N WESTERN AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1223","012","27","28","01A","1160408","1900166","2021","09/01/2022 03:42:17 PM","41.881756669","-87.686445186","(41.881756669, -87.686445186)"
"26129","JE309374","07/21/2021 06:31:00 PM","033XX W DOUGLAS BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","true","false","1021","010","24","29","01A","1154148","1893254","2021","09/19/2022 03:41:05 PM","41.862916587","-87.709616271","(41.862916587, -87.709616271)"
"26126","JE308136","07/20/2021 05:39:00 PM","071XX S INDIANA AVE","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","0323","003","6","69","01A","1178836","1857821","2021","09/19/2022 03:41:05 PM","41.765157518","-87.620069455","(41.765157518, -87.620069455)"
"26125","JE306870","07/20/2021 05:29:00 AM","003XX N CENTRAL PARK AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1123","011","28","27","01A","1152329","1901895","2021","09/19/2022 03:41:05 PM","41.886664501","-87.716065556","(41.886664501, -87.716065556)"
